cluster	count
a	171404
n	87523
i	71988
u	69307
e	55281
k	48585
m	40820
o	36436
w	31824
t	30588
d	28705
p	27518
b	24839
h	23785
l	20799
y	19937
z	18663
s	17128
g	16976
r	16419
c	9205
f	5522
j	2827
v	2519
x	1214
0	28
5	6
4	4
6	2
9	2
