cluster	count	casing patterns
a	170305	
ɩ	126338	
y	52352	
ŋ	42599	
ʋ	40800	
b	40752	
l	37344	
ɛ	36002	
e	32707	
k	31608	
n	31492	
s	31177	
i	28766	
w	27408	
m	27359	
t	26783	
o	22856	
d	20922	
g	18850	
r	18303	
h	17477	
u	17046	only_lower
ɔ	9811	
p	8638	
f	4217	
á	3476	
v	930	
z	382	
0	55	
1	16	
2	15	
ʋ̃	6	only_lower
4	4	
6	4	
5	1	
7	1	
