cluster	count	casing patterns
r	164254	
a	106979	
ã	88190	
e	84606	
i	79643	
m	59161	
ĩ	53541	
ʉ	48531	
g	45096	
s	43423	
o	41068	
u	35054	
p	28828	
k	25321	
ʉ̃	22463	
d	22073	
b	21435	
y	18580	
ẽ	16864	
j	16058	
w	13175	
õ	12870	
t	12730	
n	11074	
ũ	10704	
ñ	7740	
í	5715	only_lower
ú	3659	only_lower
á	3504	
é	3466	only_lower
c	2286	
l	1992	
ĩ́	1741	only_lower
ʉ́	688	only_lower
ã́	686	only_lower
ó	627	only_lower
ʉ̃́	420	
f	380	
h	356	
v	319	
ü	185	only_lower
ẽ́	173	only_lower
z	172	
ṍ	148	only_lower
q	100	
x	16	only_lower
