cluster	count	casing patterns
e	149359	
a	102865	
u	79018	
i	58373	
s	55746	
r	54630	
n	50573	
o	45827	
c	40786	
ɨ	33339	
m	33184	
q	30278	
j	28315	
t	27753	
b	27594	
d	26889	
ã	24608	
h	21547	
g	11563	
ẽ	9574	
ñ	8590	
ɨ̃	7619	
y	6907	only_lower
õ	4803	
ú	4777	only_lower
ũ	3765	
l	3128	
p	2682	
í	1961	only_lower
ĩ	1035	only_lower
é	1016	only_lower
á	786	only_lower
f	579	
v	444	
ó	347	only_lower
z	311	
ɨ́	203	only_lower
x	33	only_lower
0	18	
k	17	only_lower
2	8	
4	7	
1	6	
6	5	
3	2	
5	1	
