cluster	count	casing patterns
a	115959	
i	92329	
n	81946	
e	75216	
o	65234	
k	46787	
t	44166	
u	29877	
l	28923	
r	27674	
y	17548	
m	16115	
p	14665	
s	12419	
g	12355	
h	8545	
c	8364	
j	5826	
b	5709	
d	5446	
꞉	2231	
w	1886	
0	75	
1	58	
2	39	
4	26	
6	22	
3	15	
5	14	
8	13	
7	9	
9	5	
