cluster	count	casing patterns
র	77896	
ই	53793	
আ	36157	
ন	32655	
ক	31718	
লা	28608	
ম	25716	
রা	25514	
তা	23557	
য়া	22878	
মা	22073	
অ	20077	
ল	19332	
উ	19205	
বা	17050	
ত	15623	
রে	15611	
না	15179	
য়	14406	
ও	12103	
নি	11346	
ব	11256	
দি	9420	
তু	9233	
রি	9212	
জ	9075	
ছ	8662	
প	8219	
দে	7933	
পা	7795	
খা	7738	
হ	7531	
মি	7487	
দ	7379	
কা	7298	
এ	6863	
ছা	6499	
জা	6484	
ন্	6474	
লে	6000	
গে	5791	
দা	5751	
কু	5733	
তে	5576	
গি	5325	
কি	4898	
লি	4825	
শ	4638	
হা	4564	
যে	4497	
বি	4407	
তো	4403	
খ	4300	
ল্	4229	
বে	4176	
স	4098	
থা	4097	
নে	3951	
ছে	3948	
বু	3946	
নু	3902	
মু	3883	
হু	3700	
গা	3603	
গ	3488	
ফ	3478	
তি	3463	
ছি	3217	
যা	2979	
লো	2979	
গু	2894	
দু	2856	
চা	2809	
রু	2793	
রো	2639	
সা	2564	
বো	2559	
জি	2552	
টা	2542	
নো	2507	
ষ	2441	
পু	2334	
কে	2189	
হে	2167	
খু	2125	
জে	2066	
মে	2054	
হি	1982	
ক্	1974	
টি	1950	
ড়া	1894	
শা	1859	
ড়ি	1845	
স্	1814	
ভা	1783	
ড়	1631	
র্	1614	
ফি	1563	
চ	1515	
জু	1501	
খি	1452	
শি	1432	
য	1386	
ধ	1375	
যু	1215	
থ	1202	
খে	1195	
চি	1147	
য়ে	1126	
ট	1102	
ষে	1050	
ম্	1039	
সী	962	
ফা	943	
ঘ	892	
লু	891	
ব্	869	
ত্	833	
বী	832	
পি	817	
ছু	776	
ছো	739	
মো	709	
ঠি	697	
ধা	697	
দ্	659	
ভ	599	
চ্	576	
ভি	575	
শু	572	
শো	572	
সি	566	
ঠা	563	
ডা	555	
দো	506	
সু	506	
ফে	503	
ড	489	
গো	487	
যি	479	
ষ্	467	
জ্	386	
ফু	385	
চু	375	
শে	375	
পে	339	
ভু	321	
খো	303	
টে	303	
ষি	301	
সো	292	
ষা	268	
থে	258	
ঞ্	244	
রং	236	
টু	235	
ঠ	225	
থি	214	
রী	213	
আং	197	
তৌ	189	
প্	184	
থু	181	
নী	179	
বং	175	
য্	175	
ঘু	174	
চে	163	
য়ী	162	
ধে	158	
ধি	143	
ʼ	136	
ধু	136	
টো	135	
শ্	134	
আঃ	128	
যো	128	
সে	125	
গাং	123	
অং	121	
ভাং	121	
দৌ	105	
ফ্	101	
ড়ে	99	
ঢা	99	
ড়ো	97	
ইং	96	
ঈ	96	
ঘি	95	
তী	93	
মী	93	
য়ি	90	
ট্	89	
দী	89	
জং	84	
জো	83	
পী	83	
মৌ	82	
ঘা	79	
ডু	79	
ঘো	74	
কো	73	
ধ্	68	
ব্‌	68	
গৌ	65	
ডে	65	
ধী	65	
গ্	64	
ফো	61	
হো	61	
লী	60	
ঘে	59	
ডি	58	
থো	57	
কী	56	
পৌ	54	
ষো	53	
ঠে	52	
ঠো	52	
য়ো	52	
মাং	49	
চৌ	47	
হী	46	
১	45	
ড্	44	
শৌ	42	
সং	42	
ঙি	40	
জী	40	
পো	40	
হিং	40	
য়ং	38	
কৈ	37	
০	36	
শিং	35	
টী	32	
ফৌ	32	
ঝা	30	
সিং	30	
২	30	
ভে	29	
বৈ	28	
রাঃ	28	
লেং	27	
তৈ	25	
হুং	25	
ত্‍	23	
বাং	23	
শী	21	
৫	21	
৬	20	
কাং	19	
৩	19	
পং	17	
লং	17	
হাং	17	
খী	15	
ঠু	15	
নূ	15	
ঢে	14	
ধো	14	
ভৈ	14	
৭	14	
টাং	13	
৪	13	
৮	13	
খৈ	12	
গী	12	
চুং	12	
ছিং	12	
ঙ	11	
ঝ	11	
ধৈ	11	
রিং	10	
ডেং	9	
ভী	9	
ভো	9	
ঐ	8	
ঠেং	8	
যৌ	8	
হূ	8	
হৈ	8	
ছী	7	
ধং	7	
ফী	7	
হং	7	
টং	6	
ডো	6	
ভং	6	
শূ	6	
উং	5	
ঘুং	5	
জাং	5	
ডিং	5	
ফৈ	5	
য়ু	5	
৯	5	
টেং	4	
ঢং	4	
ভূ	4	
য়ূ	4	
রঃ	4	
শং	4	
ঝু	3	
ড়ু	3	
ণী	3	
ফুং	3	
ভিং	3	
সাং	3	
א	2	
ב	2	
ג	2	
ד	2	
ה	2	
ז	2	
ח	2	
ט	2	
י	2	
כ	2	
ל	2	
מ	2	
נ	2	
ס	2	
ע	2	
פ	2	
צ	2	
ק	2	
ר	2	
ש	2	
ת	2	
কিং	2	
কৌ	2	
খেং	2	
খ্	2	
ঘ্	2	
ঙা	2	
চী	2	
চো	2	
ড়ং	2	
থ্	2	
দাং	2	
দৈ	2	
পুং	2	
ভেং	2	
শৃং	2	
ষী	2	
ষু	2	
সৃ	2	
হ্‌	2	
ו	1	
কৃ	1	
ক্‌	1	
ঙে	1	
চাং	1	
চৈ	1	
ঝি	1	
ঞা	1	
টূ	1	
ঢু	1	
ঢো	1	
ণ	1	
থী	1	
দূ	1	
পাং	1	
পিং	1	
ফ্‌	1	
মং	1	
মৃ	1	
যী	1	
লাং	1	
সৌ	1	
সৈ	1	
ৎ	1	
