cluster	count	casing patterns
र	23383	
ऐ	17058	
अ	15505	
ह्	13275	
के	12547	
क	9319	
ई	8635	
आ	8273	
दे	7894	
व	7414	
त	7309	
त्	6465	
खे	6367	
प्	6254	
ति	5845	
न्	5539	
का	5354	
न	5243	
यों	5242	
या	5149	
बा	5028	
री	4935	
प	4836	
ऐं	4716	
स	4657	
दा	4438	
से	4365	
लो	4353	
वा	4324	
ते	4249	
की	4168	
ब	4125	
म	4093	
ने	3961	
णों	3873	
सो	3691	
ग	3663	
र्	3607	
बे	3495	
ह	3295	
दें	3112	
सी	3102	
ण्	3093	
जा	3080	
दी	3073	
रा	3008	
भू	2963	
कि	2886	
बु	2863	
बि	2768	
श्	2749	
ज	2741	
रे	2684	
शी	2670	
ला	2639	
भे	2587	
मुँ	2494	
हाँ	2454	
ण	2405	
शू	2404	
तुँ	2396	
यी	2391	
द	2325	
जे	2323	
स्	2302	
गा	2275	
णें	2269	
जी	2225	
पा	2200	
मि	2150	
ही	2130	
पं	2112	
थि	2082	
रू	2012	
आँ	2002	
जो	1974	
कै	1971	
ल	1958	
माँ	1883	
रं	1864	
दि	1790	
क्	1785	
ले	1731	
ष	1723	
ष्	1723	
ऊँ	1703	
ता	1698	
णी	1681	
तु	1594	
ओं	1558	
बै	1541	
शा	1535	
सा	1535	
म्	1532	
तो	1523	
जाँ	1518	
नू	1479	
ना	1466	
य	1465	
को	1449	
सं	1403	
बं	1386	
दो	1385	
जु	1380	
थी	1348	
गु	1341	
ड़ी	1336	
ती	1306	
पु	1306	
ख्	1277	
मी	1259	
शे	1233	
गो	1154	
रो	1130	
जू	1113	
गे	1112	
भा	1106	
च	1102	
ली	1100	
मे	1047	
हं	1040	
ल़े	1038	
ल़ी	1028	
नाँ	1026	
जि	1024	
अं	1002	
चा	1001	
मा	1000	
श	997	
ऊ	982	
रि	981	
ज्	979	
ट	972	
द्	968	
ल्	964	
मं	962	
य्	958	
खा	954	
ध	947	
शो	932	
नि	928	
कुँ	911	
ख	908	
में	901	
दु	880	
लि	847	
नं	846	
हू	838	
ज़ाँ	836	
ओ	833	
ट्	831	
थै	828	
हा	818	
णा	804	
थ	803	
भी	789	
वाँ	786	
हु	784	
चै	763	
शु	756	
टे	742	
ज़ा	736	
णाँ	725	
टी	723	
भ	722	
खु	700	
हे	687	
तै	674	
बाँ	671	
थु	669	
टा	668	
णो	667	
ताँ	665	
लु	651	
फ	649	
याँ	641	
हों	641	
मों	631	
ड़े	611	
