cluster	count	casing patterns
a	209273	
h	106491	
o	89749	
n	74349	
r	68443	
i	59868	
k	58830	
b	57894	
e	54409	
ë	47178	
y	46476	
m	43126	
u	42867	
g	42097	
ö	38464	
w	27878	
t	27134	
s	26255	
d	5830	
ʼ	4405	
p	1178	
f	521	
z	252	
1	136	
2	62	
v	48	only_lower
3	39	
4	38	
5	29	
j	25	
7	23	
8	17	
9	17	
0	16	
6	14	
