cluster	count
k	90225
o	90172
ē	88496
i	87284
u	58880
a	57467
y	56215
n	54549
t	50860
e	48012
ō	31458
ā	29497
b	28025
m	27340
h	25054
c	24651
r	22328
s	19885
l	18643
w	17418
꞉	14371
g	8127
f	274
1	80
0	63
2	46
3	30
4	25
6	22
5	15
8	11
7	9
9	4
