cluster	count	casing patterns
a	172332	
i	85260	
u	67582	
n	53933	
m	47254	
w	38613	
e	34543	
o	33935	
s	31697	
h	30728	
r	27813	
l	22281	
y	21343	
t	21106	
d	18411	
k	17348	
z	16385	
g	12161	
ɓ	11681	
v̄	8237	
j	7103	
f	6309	
b	5894	
p	3635	
ɗ	3602	
v	1480	
ã	1010	
ĩ	445	
ẽ	186	
0	45	
1	17	
2	12	
4	8	
6	3	
