cluster	count
a	162566
ɩ	121009
y	47681
ŋ	40101
ʋ	38148
b	37230
l	35696
ɛ	31873
e	31584
s	29144
n	28811
k	28437
i	27553
t	24772
m	24570
o	22041
w	20143
d	18725
r	17561
h	16673
g	16648
u	16447
ɔ	9524
p	7483
f	3803
á	2860
v	877
z	289
0	55
1	16
2	15
ʋ̃	6
4	4
6	4
5	1
7	1
