cluster	count	casing patterns
i	147293	
a	116345	
n	73154	
y	68768	
e	66448	
u	64598	
k	46863	
m	45062	
p	37185	
r	34044	
s	32270	
ɛ	29536	
w	27127	
à	26132	only_lower
l	26130	
ŋ	25946	
o	20780	
ɲ	20771	
h	20509	
t	18485	
g	17563	
á	15384	only_lower
b	15330	
c	12249	
ɔ	11855	
f	11541	
j	8684	
ù	6472	only_lower
í	5473	only_lower
ì	4807	only_lower
è	4098	only_lower
d	3577	
ú	2827	only_lower
z	2413	
ɛ̀	2016	only_lower
ɔ̀	1770	only_lower
é	1699	only_lower
î	1531	only_lower
ò	1500	only_lower
û	1145	only_lower
ê	1076	only_lower
ɔ́	847	only_lower
â	815	only_lower
v	791	
ó	598	only_lower
ɛ́	492	only_lower
ɛ̂	479	only_lower
ô	328	only_lower
ɔ̂	280	only_lower
0	182	
1	83	
2	33	
4	29	
3	21	
6	20	
5	19	
7	15	
9	12	
8	10	
