cluster	count
a	122631
e	95873
y	67377
n	59161
ã	53823
i	36923
o	30971
u	30411
w	28411
k	27962
p	25833
h	24565
m	24211
s	22691
r	21352
l	21335
t	20876
g	14852
ĩ	14657
b	14386
ẽ	11745
f	10997
ŋ	10579
d	10569
ɛ	10296
c	4920
ũ	4289
ɔ	2195
ɛ̃	1513
ɔ̃	1316
ʼ	384
j	259
