cluster	count	casing patterns
a	289254	
ö	137446	
i	136102	
t	121777	
k	85958	
p	85458	
o	82668	
s	76392	
n	75539	
u	73885	
m	65101	
l	44239	
ĩ	39823	
e	39152	
h	38380	
ä	35015	only_lower
w	29838	
j	8193	
õ	3635	
ã	3040	
r	2245	only_lower
ö̃	2181	
c	1562	
é	1076	only_lower
ẽ	616	only_lower
d	574	
0	353	
á	253	
ó	203	only_lower
b	184	only_lower
1	180	
v	159	only_lower
ô	156	
í	127	only_lower
2	115	
7	102	
4	83	
3	76	
5	63	
f	60	only_upper
g	55	only_lower
ê	54	
ũ	51	only_lower
6	35	
ú	26	only_lower
â	19	only_lower
8	13	
9	4	
