cluster	count	casing patterns
k	364290	
i	339302	
o	336083	
ē	322073	
y	247481	
a	235980	
n	223645	
u	221941	
t	196625	
e	166464	
ō	126858	
b	122411	
ā	118640	
m	110018	
r	93358	
h	86250	only_lower
c	86249	
s	80622	
l	70220	
w	70037	
꞉	51364	
g	32253	only_lower
f	3267	
1	247	
0	244	
2	221	
3	143	
5	121	
4	103	
7	103	
6	99	
8	74	
9	47	
d	1	only_lower
