cluster	count	casing patterns
a	400530	
i	156100	
n	138787	
ꞌ	120558	only_upper
e	85589	
k	82746	
u	80296	
o	65952	
s	53277	
l	48292	
m	47395	
r	44420	
f	43643	
g	39674	
t	36365	
d	19013	
w	17645	only_lower
b	12599	
j	5061	
h	1893	
p	1762	
c	976	
v	135	only_lower
y	89	only_lower
0	79	
1	48	
2	26	
5	26	
3	23	
9	19	
6	18	
4	16	
8	14	
7	13	
