cluster	count	casing patterns
e	103480	
i	93030	
r	85473	
a	83218	
y	74088	
t	44215	
u	41392	
h	40245	
n	39019	
d	31163	
k	30357	
m	28119	
b	26730	
ỹ	22281	
w	21439	
o	20476	
õ	16485	
ò	15723	
s	14533	
x	12171	
l	9916	
ã	8026	
j	7797	
p	868	
à	563	
f	306	
0	213	
v	191	
ẽ	167	only_lower
ĩ	112	only_lower
z	111	
g	105	
c	102	
é	69	only_lower
1	54	
4	41	
2	26	
í	24	only_lower
5	21	
3	15	
6	12	
8	7	
9	7	
q	7	
7	6	
á	6	only_lower
è	2	only_lower
ó	2	only_lower
