cluster	count	casing patterns
a	288039	
n	152182	
e	144348	
i	90656	
m	86029	
o	75169	
h	59034	
u	58690	
r	57122	
g	51763	
z	49283	
t	47184	
k	45404	
s	26151	
v	25273	
f	22671	
p	9887	
j	3784	
l	3046	
b	1483	
d	1341	
1	721	
2	454	
0	356	
4	265	
7	262	
3	255	
5	201	
w	200	
6	166	
9	125	
8	118	
y	22	
c	18	only_lower
q	2	only_upper
x	1	only_lower
