cluster	count	casing patterns
अ	19185	
य	19062	
र	18213	
न	17995	
कू	14615	
ते	14536	
ना	11602	
रे	10705	
म	9932	
ग	9339	
हो	8372	
स	8251	
क	7738	
ह	7459	
त	7415	
वु	7043	
हे	6704	
ए	6502	
आ	6313	
ल	6308	
हें	6168	
व	6155	
राः	6149	
पे	5722	
प	5656	
वा	5651	
ञ	5453	
ब	5357	
मे	5156	
डा	5148	
दो	4983	
ड	4784	
ज	4272	
या	4248	
ड़	4043	
के	3989	
ने	3932	
कि	3914	
ई	3548	
री	3370	
सु	3370	
ले	3076	
भ	2975	
नी	2620	
थ	2578	
दा	2565	
कु	2493	
इं	2482	
नि	2434	
रा	2356	
आँ	2195	
लो	2155	
डि	2093	
ला	2055	
गो	1923	
रि	1886	
मि	1879	
जे	1876	
जो	1873	
च	1769	
रो	1766	
को	1754	
बि	1697	
से	1651	
का	1623	
सी	1620	
द	1604	
पा	1584	
घ	1576	
मा	1559	
वे	1548	
नु	1471	
ओ	1468	
ध	1468	
बू	1456	
टे	1428	
इ	1400	
बा	1385	
सीं	1276	
सा	1221	
नो	1211	
याँ	1204	
हाँ	1196	
हा	1190	
ता	1181	
डे	1169	
उ	1149	
बोः	1146	
ञें	1116	
गा	1107	
ति	1093	
सि	1086	
गि	1055	
ख	1052	
ती	1047	
जा	990	
लि	986	
चे	982	
दि	952	
बो	925	
बे	911	
त्	904	
वि	879	
ऊ	860	
अँ	843	
ड़ी	841	
ही	825	
दु	813	
न्	796	
तो	786	
यो	754	
ड़ा	739	
दे	739	
मी	717	
जि	705	
कीं	699	
नू	693	
रू	681	
यू	668	
ची	662	
जी	654	
भु	646	
ञाँ	644	
स्	631	
बु	601	
ञँ	585	
तु	585	
खी	583	
मु	579	
याः	572	
ढ़ि	562	
लु	555	
मू	552	
ड़ाः	546	
हि	541	
हू	534	
पो	529	
फ	521	
ड़ि	517	
ली	503	
दी	499	
भा	494	
चा	493	
ट	493	
टं	488	
जु	487	
गे	472	
खो	470	
क्‍	466	
कोः	463	
हों	460	
चि	458	
छ	440	
ञाः	429	
फे	429	
गी	396	
हु	382	
तें	371	
तू	359	
ड़ं	355	
टाः	352	
दू	340	
अं	327	
भे	320	
खु	315	
मो	311	
जुः	310	
झ	310	
डूं	309	
टा	307	
पू	296	
हँ	293	
बं	285	
ड़ू	281	
ड़ो	276	
में	276	
गु	273	
क्	265	
चो	263	
छा	261	
यि	260	
सो	259	
टी	246	
दें	246	
मँ	245	
ठ	244	
ञु	243	
पि	243	
रें	237	
द्	233	
रु	233	
चों	229	
नें	229	
मुः	226	
ये	224	
पु	221	
याँः	221	
न्‍	220	
धि	216	
रिं	202	
खा	198	
माः	194	
ड़ाँ	187	
घा	185	
घि	184	
ठी	183	
खि	182	
बी	180	
की	179	
ञूँ	177	
ल्	177	
रं	162	
भी	161	
वाँ	161	
लोः	159	
डिं	156	
टो	155	
यु	151	
भू	149	
ट्	145	
थि	143	
गू	141	
ब्	135	
डू	134	
होः	134	
फि	131	
काः	129	
ञीं	125	
चु	124	
दाः	123	
सँ	123	
यें	121	
लिं	121	
म्	119	
सं	119	
ग्	117	
बँ	117	
गाँ	113	
झो	112	
पुं	110	
गोः	109	
लं	107	
सू	107	
नुः	106	
ड़ें	98	
टि	97	
टु	95	
फु	95	
था	94	
धी	93	
ईं	89	
धा	88	
निं	88	
तीः	86	
छु	84	
ड़े	84	
डो	81	
डु	80	
नोः	79	
रुः	79	
सें	77	
प्	76	
लू	76	
पी	75	
ड़ीं	74	
थी	74	
पें	74	
ञा	70	
भें	69	
डों	67	
रोः	66	
बों	64	
कुं	63	
तिः	63	
चँ	62	
भोः	62	
छो	61	
नाः	61	
नँ	59	
र्	59	
वों	59	
यी	58	
गिं	57	
जू	57	
रों	57	
सेः	57	
ञि	56	
यँ	56	
सिं	56	
वाः	55	
तँ	54	
पाँ	54	
फा	53	
डी	52	
दं	52	
यूँ	52	
ठा	50	
खे	49	
धु	48	
य्	46	
मुँ	45	
ओं	43	
घो	43	
ठो	43	
मिं	43	
चोः	42	
सुः	42	
छे	41	
ञिं	41	
नां	41	
ठि	40	
ड़ु	40	
योः	40	
घु	39	
झू	38	
फँ	38	
वं	38	
हीं	38	
फी	37	
छि	36	
खँ	35	
ड़िं	35	
दां	35	
दुः	35	
भो	35	
वी	34	
गाः	33	
वाँः	32	
धे	31	
ठे	30	
रँ	30	
च्	29	
तीं	29	
युः	29	
यों	29	
साँ	29	
सों	29	
हूँ	29	
भि	28	
कुः	27	
डाः	27	
ढ़ो	27	
तिं	27	
लाः	27	
झोः	26	
थो	26	
च्‍	25	
दिं	25	
पुँ	25	
यिं	25	
गँ	24	
ञाँः	24	
टीं	24	
ढिं	24	
धो	24	
फं	24	
गुः	23	
ढ़ी	23	
मोः	23	
हुं	23	
हुः	23	
चाँ	22	
चिं	22	
डाँ	22	
ढ़	22	
फाँ	22	
लँ	22	
जीः	21	
पेः	21	
विं	21	
टाँ	20	
ड़ोः	20	
नेः	20	
बीं	20	
लुः	20	
जाँ	19	
जिं	19	
ड़ीः	19	
ड़ुः	19	
ताः	19	
तोः	19	
हाँः	19	
खू	18	
जं	18	
ञुँ	18	
येः	18	
रेः	18	
गूँ	17	
मं	17	
वो	17	
1	16	
गं	16	
गीं	16	
गों	16	
जें	15	
जोः	15	
ढि	15	
धं	15	
फू	15	
मेः	15	
रां	15	
व्	15	
हिं	15	
कों	14	
खों	14	
घे	14	
डेः	14	
तुः	14	
किं	13	
गाँः	13	
झा	13	
डीं	13	
ढ	13	
रीं	13	
चुः	12	
ज्	12	
ढे	12	
तों	12	
देः	12	
पँ	12	
यां	12	
साः	12	
ऊँ	11	
टोः	11	
ठाँ	11	
नं	11	
मां	11	
कुँ	10	
ठु	10	
डें	10	
ढी	10	
दों	10	
पं	10	
लें	10	
सां	10	
ख्	9	
जेः	9	
ञू	9	
ठू	9	
ड्	9	
धुः	9	
नीः	9	
2	8	
एं	8	
काँ	8	
चाः	8	
जँ	8	
ञे	8	
टिं	8	
ढु	8	
धू	8	
ध्	8	
पिं	8	
यं	8	
लीः	8	
लों	8	
3	7	
उँ	7	
खिं	7	
घी	7	
जाः	7	
झे	7	
टू	7	
थें	7	
धँ	7	
नीं	7	
बिं	7	
माँ	7	
मीं	7	
मों	7	
वू	7	
0	6	
कीः	6	
कें	6	
घं	6	
जां	6	
ञी	6	
ड़ूः	6	
डुं	6	
डुः	6	
थु	6	
भं	6	
रूः	6	
लुं	6	
वां	6	
वेः	6	
आँः	5	
कँ	5	
छी	5	
जों	5	
झँ	5	
झु	5	
ड़ाँः	5	
ड़ां	5	
ढ़े	5	
ढ़ोः	5	
थीं	5	
दीं	5	
पां	5	
पाः	5	
पोः	5	
फो	5	
बुः	5	
बूं	5	
बें	5	
भाँ	5	
वुः	5	
सोः	5	
हाः	5	
हुँ	5	
कं	4	
गिः	4	
गुं	4	
गेः	4	
घाँ	4	
छुँ	4	
झि	4	
टां	4	
टुः	4	
ठिं	4	
ड़िः	4	
डूः	4	
ढा	4	
ढो	4	
ताँ	4	
थे	4	
