cluster	count	casing patterns
a	202015	
n	105115	
u	71996	
i	64743	
ḵ	49381	
d	48980	
t	46140	
s	45563	
g	38244	
o	34059	
e	33550	
m	32082	
y	29531	
p	27797	
w	19587	
l	17284	
b	16277	
ḻ	10713	only_lower
r	5417	
j	3525	
k	2338	
h	1648	
c	561	
f	292	
z	189	
v	120	only_lower
x	24	only_lower
q	12	
0	3	
4	2	
1	1	
