cluster	count	casing patterns
r	81130	
ĩ	68824	
n	64084	
i	62696	
í	59396	
á	58653	
ã	54945	
ꞌ	47383	only_lower
ú	43471	
k	42741	
m	41545	
g	37974	
d	37237	
b	35503	
é	33634	
p	29141	
s	24710	
y	21776	
t	21465	
a	20642	
z	20482	
ũ	18203	
v	18161	
l	16342	
ẽ	15174	
ị́	14696	
ụ́	14230	
ị̃	12387	
õ	11353	
ị	11147	
ó	10801	
u	10532	
e	10247	
ụ̃	9533	
o	8406	
ẹ́	8387	
ụ	7272	
j	7247	
ộ	5896	only_lower
c	5277	
f	3286	
ẹ̃	3216	
â	2933	only_lower
ọ́	2511	
ọ̃	2310	
ẹ	2050	
ŋ	2006	only_lower
w	1802	
î	1508	only_lower
ọ	852	
h	698	
ị̂	296	only_lower
ô	231	only_lower
0	176	
1	81	
2	51	
3	37	
4	30	
5	29	
9	26	
7	23	
6	19	
8	15	
