cluster	count	casing patterns
a	302726	
n	156725	
i	75153	
u	74984	
g	70787	
m	58000	
y	54711	
k	51828	
l	46465	
t	46063	
s	43521	
d	37967	
p	34660	
w	32878	
e	30872	
b	15290	
o	12667	
r	4884	
é	4705	
j	3891	
a͡	1544	only_lower
h	1202	
c	222	
z	148	
f	40	
e͡	38	only_lower
ū	38	only_lower
x	19	only_lower
ā	17	only_lower
0	3	
4	3	
5	3	
1	2	
3	2	
é͡	2	only_lower
