cluster	count
e	118726
i	91664
u	88259
a	86058
o	84148
d	69705
l	50094
g	49648
o͡	47698
m	46331
k	42883
a̱	39289
b	39206
h	33686
s	32825
e̱	29086
t	25393
i̱	19244
n	18511
y	17528
f	13879
o̱	7949
w	5562
o͟͡	3707
u̱	3091
r	1568
p	677
1	549
0	428
2	348
4	158
v	148
3	146
5	117
6	111
9	83
8	81
7	62
j	37
