cluster	count
a	93166
e	61415
i	39101
o	39097
ꞌ	35622
u	31951
n	31271
r	23942
ḡ	21967
z	16131
h	16058
m	13190
d	12278
t	11449
b	9070
g	8873
v	5444
s	4457
f	2619
k	1495
l	1372
p	375
0	166
1	110
2	68
4	35
5	31
7	28
3	21
6	17
8	16
9	16
c	4
w	2
y	2
q	1
x	1
