cluster	count	casing patterns
a	190061	
e	114400	
l	108373	
n	104653	
i	101070	
m	68863	
g	66726	
u	61348	
t	53457	
o	48120	
p	47061	
k	43720	
d	42714	
b	33064	
h	32001	
s	30266	
c	23660	
w	21616	
r	16460	
j	15720	
z	10298	
ú	5889	
y	5795	
é	2427	
í	1691	only_lower
á	847	only_lower
v	712	only_lower
1	406	
ó	402	only_lower
f	388	
2	250	
q	144	
3	127	
4	122	
5	101	
6	98	
0	94	
9	85	
8	82	
7	59	
x	57	only_lower
ñ	3	only_lower
