cluster	count	casing patterns
a	237426	
o	121645	
e	118681	
t	106357	
h	87117	
i	85628	
n	78867	
p	74254	
m	72629	
r	63704	
z	45030	
ñ	38517	
v	33695	only_lower
u	28050	
k	27478	
b	26364	
d	18649	
s	17779	
g	14080	
l	9906	
ï	5642	only_lower
ö	3864	only_lower
ü	2060	only_lower
ë	764	only_lower
1	325	
2	222	
0	173	
3	119	
4	116	
7	107	
5	82	
6	68	
8	51	
9	40	
j	4	only_upper
