cluster	count
a	398277
i	155746
n	134612
e	85410
k	80882
u	79909
o	65374
s	50123
l	47716
r	44110
f	42971
m	39742
t	35830
g	35361
d	18447
w	17729
b	11324
h	1678
p	921
j	192
v	136
y	91
0	79
c	57
1	48
2	26
5	26
3	23
9	19
6	18
4	16
8	14
7	13
