cluster	count	casing patterns
न	25302	
ग	24272	
अ	21324	
कू	17944	
य	16683	
र	12954	
ता	11680	
म	11672	
हो	11533	
स	11042	
ते	10603	
आ	10388	
ना	10299	
रे	9940	
ल	9783	
ह	9562	
ड़	9379	
वा	9310	
या	8682	
क	8514	
इ	8172	
ए	7765	
दो	7664	
व	7445	
रा	7316	
रू	7211	
राः	7041	
पे	6907	
त	6599	
गा	6509	
ब	5887	
ड	5577	
चे	5181	
दा	4941	
हाँ	4569	
मे	4189	
ने	4164	
कुः	4083	
ला	4068	
भ	3905	
सू	3751	
हँ	3628	
ईं	3491	
ज	3359	
ई	3320	
री	3294	
रि	3228	
गो	3158	
प	3068	
तो	3061	
मा	2892	
सु	2819	
उ	2771	
वे	2666	
ओ	2521	
नाः	2503	
ख	2499	
से	2497	
बू	2430	
कि	2411	
हा	2369	
दी	2350	
द	2334	
गे	2237	
के	2040	
ले	2021	
पा	1937	
बे	1927	
डा	1855	
बि	1855	
रु	1777	
जी	1752	
नों	1535	
गी	1507	
हों	1497	
मी	1461	
सी	1460	
नि	1412	
जा	1341	
यिं	1296	
मु	1258	
च	1257	
बु	1193	
जु	1171	
माः	1144	
ञे	1115	
वाः	1108	
हू	1108	
बा	1073	
का	1055	
कु	1050	
सा	1050	
ओं	1045	
ति	1044	
रो	1042	
ड़ी	1031	
दे	1010	
ड़ाः	953	
लू	921	
सि	916	
नँ	903	
टाः	902	
दि	877	
बो	874	
ट	862	
जि	844	
मो	812	
हे	812	
याः	807	
रं	783	
टों	764	
ड़ं	756	
यू	756	
दु	754	
लो	746	
घ	726	
हि	725	
हु	704	
एं	683	
दुः	670	
मि	667	
जो	666	
चि	663	
गु	662	
को	651	
अँ	649	
टा	636	
सो	634	
तु	601	
नाँ	601	
यो	588	
जे	571	
ड़ा	564	
ही	556	
उं	529	
आँ	515	
जाः	502	
टी	472	
लि	472	
गुः	468	
ञ	454	
नी	451	
ड़ाँ	442	
मू	428	
ञा	416	
निं	410	
ड़ि	401	
गाः	393	
दू	393	
अं	385	
डि	381	
हं	381	
गोः	376	
फ	376	
रिं	375	
डिं	371	
पु	362	
नुँ	352	
ती	351	
डुं	333	
सं	331	
नु	315	
डी	274	
लाः	273	
ये	269	
गू	266	
लेः	264	
इं	258	
तू	250	
पां	248	
पो	247	
पि	239	
हाः	239	
ड़े	237	
यी	236	
तिं	234	
जं	233	
दाः	232	
ली	229	
टु	217	
नेः	210	
लं	208	
जू	207	
पेः	207	
ठी	204	
सिं	200	
छ	197	
तिः	197	
ड़ुः	195	
ड़ें	194	
धा	185	
जुः	184	
नो	174	
डे	172	
चा	168	
भू	168	
डं	161	
लिं	158	
पी	156	
ढि	149	
गि	147	
ध	147	
भा	146	
ड़ो	145	
टि	140	
बुः	140	
लु	139	
ड़ाँः	137	
बाः	136	
झा	134	
की	130	
मुं	129	
बी	128	
डु	123	
यु	123	
नं	121	
भे	115	
सीं	112	
ञू	111	
मं	111	
काः	110	
ऊ	106	
मुः	106	
फा	101	
बोः	101	
मेः	101	
वी	101	
खि	95	
खु	95	
साः	94	
केः	92	
बुँ	92	
चो	91	
सें	89	
टिं	88	
टे	87	
रों	87	
लुः	83	
छा	81	
जोः	77	
लँ	77	
डो	75	
डों	75	
बं	75	
पं	72	
टू	71	
बाँ	71	
गाँ	70	
मिं	69	
लों	69	
घा	68	
ठों	67	
तं	64	
पें	63	
नू	60	
होँ	60	
गीं	59	
ड़ु	59	
डुः	58	
रें	58	
पू	54	
गिं	51	
गेः	51	
झाः	51	
वि	50	
पाँ	49	
डू	47	
रुः	47	
ची	44	
बीं	44	
छि	43	
धी	43	
ड़िं	42	
युः	42	
ञि	41	
टोँ	41	
यं	41	
झ	40	
ञी	38	
तों	38	
धि	38	
ठ	37	
दों	37	
घं	36	
फि	36	
घो	35	
टो	35	
ताः	33	
ठु	32	
धं	31	
रेः	31	
यां	30	
लुं	30	
दें	29	
1	28	
घु	28	
कुं	26	
किं	25	
खे	25	
ड़ू	25	
डाः	25	
चाँ	24	
चु	24	
भी	24	
कों	23	
दीः	23	
खा	22	
ठा	22	
गुं	21	
छाः	21	
रां	21	
दां	20	
पाः	20	
फे	20	
छो	19	
पुं	19	
भो	19	
जीः	18	
तेः	18	
भि	18	
छे	17	
झो	17	
माँ	17	
ढ	16	
दँ	16	
डें	15	
बों	15	
विं	15	
झि	14	
चुः	13	
बां	13	
याँ	13	
यि	13	
रुं	13	
झु	12	
वाँ	12	
0	11	
2	11	
4	11	
कं	11	
खुं	11	
छु	11	
थ	11	
मां	11	
कीः	10	
कोः	10	
खो	10	
गीः	10	
टोः	10	
ठे	10	
धु	10	
5	9	
चू	9	
जां	9	
ञें	9	
धुः	9	
बिं	9	
सेः	9	
3	8	
6	8	
गँ	8	
तूः	8	
था	8	
वां	8	
सोः	8	
उः	7	
डां	7	
फु	7	
योँ	7	
रीः	7	
सों	7	
ऊँ	6	
कें	6	
घीं	6	
चं	6	
चाः	6	
ञूः	6	
धुं	6	
लां	6	
वेः	6	
चेः	5	
टं	5	
ढो	5	
थि	5	
दिं	5	
निः	5	
पों	5	
भु	5	
यँ	5	
सुः	5	
हिं	5	
7	4	
छी	4	
तें	4	
दीं	4	
पिं	4	
फी	4	
भं	4	
मँ	4	
चीः	3	
ढी	3	
तुं	3	
रोः	3	
लें	3	
लोः	3	
साँ	3	
हुः	3	
हेँ	3	
आं	2	
काँ	2	
गेँ	2	
गों	2	
चँ	2	
चुं	2	
जिं	2	
टुं	2	
ड़ां	2	
थी	2	
थु	2	
नीं	2	
फू	2	
रीं	2	
सुं	2	
हिः	2	
हुं	2	
9	1	
अः	1	
कां	1	
खं	1	
खाः	1	
गं	1	
गः	1	
गां	1	
गें	1	
घाँ	1	
चिं	1	
जों	1	
झं	1	
टाँ	1	
टीं	1	
ठाः	1	
ठि	1	
ड़ँ	1	
ड़िः	1	
डे़	1	
डे़ं	1	
ढा	1	
ढां	1	
तुः	1	
तोँ	1	
दिः	1	
धाँ	1	
धू	1	
धे	1	
धो	1	
नुं	1	
नेँ	1	
नें	1	
नोः	1	
पिः	1	
फं	1	
भिं	1	
योः	1	
राँ	1	
सः	1	
हें	1	
