cluster	count	casing patterns
a	204383	
i	99708	
u	86854	
e	81256	
n	75169	
o	62162	
r	61737	
b	56154	
h	55047	only_lower
k	53460	
m	50777	
y	45347	
w	42234	
g	36043	
s	26341	
t	23966	
꞉	5994	
d	5919	
j	5002	
ˆ	4260	
f	2980	
ʼ	2404	
p	1230	
é	94	only_lower
v	56	only_lower
1	46	
á	28	only_lower
c	23	only_lower
4	20	
6	16	
5	14	
0	13	
2	12	
3	8	
7	8	
9	8	
8	2	
