cluster	count
a	287674
n	121850
ə	54036
y	50416
e	44130
k	43062
t	35549
s	34567
w	34546
i	33227
m	32248
o	28573
u	24525
l	23958
h	22774
r	21962
ɗ	18919
b	18598
à	18112
g	17773
d	16469
p	12470
z	10579
c	7934
j	7784
v	6306
f	4617
ɓ	2246
â	1773
ə̀	1478
ə̂	723
ù	495
œ	406
ì	399
á	108
é	75
î	48
0	47
2	12
û	12
1	11
4	11
6	7
ò	5
3	4
5	3
7	3
