cluster	count	casing patterns
a	233525	
e	96849	
y	86956	
ə	79999	only_lower
n	60176	
m	60165	
t	45130	
k	43003	
l	35146	
i	33707	
h	33285	
d	32622	
w	31589	
r	28953	
s	28100	
g	27615	
b	26319	
u	25491	
o	22437	
z	19131	
ɗ	16219	
ŋ	15755	
f	6626	
v	6156	
p	5591	
â	2767	only_lower
ɓ	1280	
ɨ	246	only_lower
œ	221	only_lower
1	133	
ʼ	103	
2	77	
0	55	
3	40	
4	33	
6	17	
5	16	
8	12	
9	11	
7	8	
