cluster	count	casing patterns
ണൂ	38	
ഴേ	37	
ഥെ	36	
ഹൊ	36	
ഘാ	35	
ണീ	34	
ഐ	32	
ചാം	32	
ടീ	32	
ഞോ	31	
ഭെ	31	
ശാം	31	
ശും	31	
നൃ	30	
കൗ	29	
ഞൊ	28	
മൗ	28	
വൊ	28	
ഗൂ	27	
റാം	26	
ഔ	25	
രീം	25	
ഭേ	24	
ഷൗ	23	
ഖെ	22	
ഖോ	21	
കീം	20	
ഖേം	19	
ഗൊ	19	
ഫു	19	
റീ	19	
ദാം	18	
ഷു	18	
ത്‌	17	
ബ്‌	17	
ഘ്	16	
ധോ	16	
ഥാം	15	
നഃ	15	
ഴൊ	15	
ഛീ	14	
ദൊ	14	
ഡു	12	
ലൗ	12	
ഋ	11	
ഠാ	11	
ണോ	11	
വാം	11	
ഹെം	11	
ഥീ	10	
ഫും	10	
ബൊ	10	
ലിം	10	
ളൂ	10	
ഹും	10	
ആം	9	
ഠെ	9	
തഃ	9	
നോം	9	
ലൂം	9	
സ്‌	9	
ഖൊ	8	
ജെ	8	
ഠൂ	8	
നേം	8	
ഫൊ	8	
ഘു	7	
ചൈ	7	
ണാം	7	
തീം	7	
ധേ	7	
വൂ	7	
ഹൂം	7	
e	6	only_lower
g	6	only_lower
i	6	only_lower
n	6	only_lower
s	6	only_lower
t	6	
കെം	6	
ങീ	6	
ണൊ	6	
നീം	6	
ബീം	6	
ഭൗ	6	
ശേം	6	
ഹേം	6	
ഗും	5	
ഛാ	5	
ഢാ	5	
ഥു	5	
ദീം	5	
മീം	5	
ളീ	5	
ശൈ	5	
സാം	5	
ഞേ	4	
നിം	4	
സീം	4	
a	3	only_lower
c	3	only_lower
l	3	only_lower
v	3	only_lower
y	3	only_lower
കിം	3	
ക്‌	3	
ഡൂ	3	
ഥൈ	3	
ധാം	3	
പൃ	3	
ഫാം	3	
ഫൂ	3	
മൈ	3	
യിം	3	
രഃ	3	
റൂ	3	
ലീം	3	
ലെം	3	
ശീം	3	
ശോം	3	
സെം	3	
ഹീം	3	
ഖീം	2	
ഗെം	2	
ഗൗ	2	
ഝ	2	
ടൂ	2	
ഢ്	2	
നൈ	2	
പീം	2	
മിം	2	
രോം	2	
ല്‌	2	
ശൂം	2	
ഷഃ	2	
ഷോ	2	
