cluster	count	casing patterns
n	130539	
d	88562	
u	88561	only_lower
c	88360	
á	85919	
h	78716	
i	65081	
t	64996	
a	61490	
í	58728	
e	57815	
ú	56046	
x	34648	
é	28877	
ⁿ	27536	only_lower
s	27349	
y	27152	
à	25599	
ñ	23043	
ɨ	22887	
g	22493	
o	19275	
ǎ	18420	only_lower
ó	12940	only_lower
ì	12631	
è	11994	
ù	11031	
v	9668	
q	8982	
ɨ́	7844	only_lower
ǐ	7155	only_lower
r	6970	
ü	6770	only_lower
ě	5770	
ǒ	5019	only_lower
j	4109	
m	3815	
ǔ	3449	only_lower
l	3422	
ɨ̀	3305	only_lower
ò	3160	
p	2376	
b	1308	
ɨ̌	795	only_lower
f	307	
z	145	
k	5	only_lower
