cluster	count	casing patterns
a	165838	
i	153762	
r	103856	
o	94225	
ʉ	77287	
j	71689	
e	69871	
t	53952	
s	47438	
y	47307	
m	44978	
c	41819	
n	39479	
ĩ	34849	
b	31413	
ã	26071	
g	25307	
u	20944	
d	19197	
ñ	18977	
õ	10136	
ʉ̃	8024	
w	7134	
q	6527	
ú	3165	only_lower
p	2617	
l	2542	
ẽ	1736	
ũ	1451	
é	926	
í	884	only_lower
á	547	
ʉ́	441	only_lower
f	433	
h	384	
ó	341	only_lower
v	320	only_lower
z	203	
ü	201	only_lower
x	29	only_lower
ĩ́	19	
k	8	only_lower
