cluster	count
a	134978
i	132071
t	109268
g	108817
e	82977
u	79810
n	78270
l	65156
m	56100
s	54961
w	42926
j	39381
q	34705
p	28880
o	22133
1	28
2	13
3	11
9	8
5	7
6	7
8	7
4	4
7	4
h	4
0	3
b	3
c	3
