cluster	count	casing patterns
a	87406	
n	53088	
i	34595	
e	34050	
o	29447	
l	28206	
m	26236	
u	23009	
s	18845	
t	18317	
h	16700	
v	15773	
b	14670	
g	14379	
k	13385	
y	13000	
d	11694	
ê	9962	
ô	7804	
p	6743	
j	4123	
w	2378	
0	45	
1	34	
2	32	
5	19	
4	11	
r	11	only_lower
6	9	
9	9	
3	8	
7	4	
8	1	
