cluster	count	casing patterns
a	211472	
i	109422	
e	84349	
n	82980	
u	57809	
h	53126	
j	51591	
r	48577	
o	48478	
m	38222	
k	27326	
v	26457	
p	23325	
s	16102	
w	11204	
t	10029	
ú	5646	
c	2466	
d	2452	only_lower
g	2452	
á	2323	only_lower
í	1088	only_lower
0	345	
1	61	
4	50	
2	49	
5	28	
é	22	only_lower
3	16	
6	13	
7	11	
9	9	
8	6	
x	1	only_lower
