cluster	count	casing patterns
n	100266	
á	52161	
a	51284	
k	44172	
t	39585	
a̱	36749	only_lower
u	35829	
í	34678	only_lower
i	33479	
e	32357	
ú	27175	only_lower
d	26920	
j	26223	
i̱	25472	only_lower
s	23106	
y	19693	
r	17486	
c	17366	
o	16604	
u̱	16482	only_lower
h	15410	
ɨ	15161	
ñ	11345	
v	9824	
ó	9441	only_lower
m	7562	
o̱	6259	only_lower
é	5657	
ɨ́	5349	only_lower
x	3625	
l	3216	
ɨ̱	2808	only_lower
g	2501	
e̱	2097	only_lower
p	1646	
b	1146	
z	707	
f	569	
q	71	
