cluster	count
a	290626
n	151838
g	106885
i	106079
u	100301
s	83552
o	77916
t	67686
d	61345
e	52881
b	49360
k	49338
r	48648
l	43341
m	42647
p	42451
h	16923
y	14880
j	14738
c	4658
á	3677
w	2748
ú	2553
ꞌ	2375
é	1108
f	708
ó	658
í	301
0	186
1	119
2	111
4	64
7	43
3	29
5	29
6	17
9	16
8	14
z	1
