cluster	count	casing patterns
a	29372	
n	14989	
r	13251	
u	12870	only_lower
i	9989	
k	9119	
p	6670	
t	6215	
y	5808	
l	5799	
g	5683	
w	5201	
m	4594	
j	3294	
e	1775	
s	1344	
o	631	
d	420	
h	168	
b	35	
v	31	only_lower
0	28	
c	26	
1	16	
2	13	
z	13	
x	7	only_lower
4	4	
5	4	
3	2	
6	1	
f	1	only_lower
ꞌ	1	only_lower
