cluster	count	casing patterns
i	159220	
e	145289	
a	131332	
n	71392	
t	71106	
j	58991	
k	50539	
q	48271	
h	45972	
s	45650	
u	42389	
ƚ	37871	
y	35313	
p	33022	
w	27312	
m	16640	
l	14420	
o	12894	
x	8980	only_lower
f	7399	
r	3960	
d	2685	
c	2126	
ú	1815	only_lower
b	1084	
g	693	
í	615	only_lower
1	559	
é	529	only_lower
0	422	
á	358	only_lower
2	353	
ó	343	only_lower
z	323	
4	203	
v	198	only_lower
7	179	
5	169	
3	153	
6	140	
8	89	
9	88	
ñ	11	only_lower
