cluster	count
a	280399
e	126765
n	68631
á	57616
r	48823
i	47873
m	45277
k	41031
u	35164
t	34609
d	32912
s	29126
w	26512
l	26060
y	22828
g	22086
b	22013
h	20464
ŋ	18271
z	14131
ɗ	13820
v	10597
f	6365
p	5907
j	4986
c	4158
ɓ	3119
ƴ	1815
í	231
ú	28
ꞌ	12
