cluster	count	casing patterns
a	259197	
n	129884	
u	68006	
l	60176	
i	58784	
m	55809	
o	54496	
e	48965	
k	47923	
t	45132	
s	44007	
g	38461	
p	37887	
d	25361	
r	23722	
b	15934	
y	6561	
w	2978	
h	1345	
f	446	
1	248	
z	148	
2	142	
3	79	
4	59	
c	57	only_lower
5	47	
6	38	
0	37	
7	37	
8	29	
9	22	
j	8	only_lower
