cluster	count
a	249608
i	164949
n	140418
u	94099
k	66258
ꞌ	61045
d	58349
o	47830
r	40258
x	39151
v	34704
t	31582
s	31241
ñ	30886
y	24379
e	23675
c	19521
h	18314
m	4570
ú	3096
l	2846
ä	1446
ü	1401
í	1143
b	989
ï	943
é	729
ö	678
á	524
à	490
j	438
p	435
i̱	417
ë	413
ù	316
ó	299
f	249
g	244
z	240
a̱	219
e̱	193
u̱	176
o̱	113
ì	105
q	93
ò	17
a̱̱	13
î	5
è	4
â	2
