cluster	count	casing patterns
a	191000	
i	95762	
n	92989	
o	65718	
e	63924	
u	62223	
h	58088	
t	43697	
l	43308	
k	42729	
w	42353	
y	37228	
m	36564	
r	31372	
p	19134	
c	18040	
s	12262	
v	10070	
f	1871	
0	172	
4	55	
1	42	
2	40	
3	40	
5	33	
9	29	
7	27	
6	24	
8	17	
