cluster	count	casing patterns
a	258753	
n	116388	
c	103424	
u	92878	
i	86110	
r	64348	
y	56252	
m	54232	
g	52004	
h	47439	
s	44942	
p	43222	
t	41979	
ä	22575	
l	18454	
o	16220	
j	12845	
w	12544	
e	11156	
d	7874	
q	7548	
b	2468	
ü	2118	
ï	1587	only_lower
v	1036	
z	1009	
ë	632	only_lower
f	628	
ú	626	only_lower
ñ	571	
ö	506	
é	343	only_lower
í	262	only_lower
á	132	only_lower
ó	114	only_lower
x	21	only_lower
1	13	
5	8	
2	5	
3	5	
9	5	
0	4	
7	3	
k	3	only_lower
4	2	
8	2	
6	1	
