cluster	count
a	240983
n	97836
c	83357
u	75063
i	69576
s	55215
t	48062
y	47441
h	47020
j	45294
p	39759
k	37043
r	36925
m	29430
o	25179
e	25167
l	21902
w	17433
q	8977
ñ	5071
í	2516
d	1575
b	1409
g	885
ú	751
v	440
f	337
z	273
á	263
é	173
ó	120
x	16
2	4
1	3
7	3
3	2
4	2
5	2
6	2
0	1
8	1
9	1
