cluster	count
e	96405
n	82570
a	82045
o	81237
i	45311
b	42472
k	39736
g	34345
h	32907
l	32806
m	31353
r	22116
j	20898
t	20694
s	19606
u	18935
y	13174
w	12878
p	9501
f	7137
ꞌ	6645
d	4180
v	3073
á	3012
ń	907
ḿ	298
0	88
4	13
5	10
1	9
2	7
6	5
3	2
7	2
