cluster	count
a	214047
e	142039
n	126861
o	118092
i	94349
u	79840
g	73007
r	43364
w	42226
t	36255
b	35558
l	33754
d	32116
h	30283
m	28732
y	24806
f	19162
s	18966
j	6722
k	6550
p	2051
0	369
1	209
v	155
2	137
7	122
4	55
5	45
6	34
3	30
9	16
8	14
