cluster	count
a	265884
n	115670
i	115034
o	82729
e	74730
u	71151
k	69102
s	60344
m	53159
t	50754
l	46150
r	41406
ꞌ	35208
b	26256
h	25982
d	22912
f	8561
w	2289
g	422
p	295
y	158
0	3
6	3
4	2
c	2
z	2
1	1
