cluster	count
a	354515
n	139063
e	135866
o	96878
u	94569
i	89794
m	64467
t	64267
k	59991
l	56365
s	54826
r	52867
d	42828
h	41100
b	33565
g	21642
f	19238
ꞌ	13638
p	4568
w	207
0	167
y	140
1	66
2	47
4	34
3	29
5	24
7	22
6	17
j	12
c	11
9	10
8	4
