cluster	count	casing patterns
i	89002	
r	88817	
a	84094	
e	70625	
c	44922	
t	41073	
o	40711	
ã	39968	
ʉ	38194	
m	30277	
ĩ	29011	
n	27578	
u	25982	
s	25761	
p	25599	
ʉ̃	22870	
d	20047	
g	18127	
y	17340	
j	17235	
w	16864	
b	13813	
õ	12965	
é	11787	
á	11660	
ñ	11620	
ẽ	11180	
ʉ́	7789	only_lower
í	7587	
ó	5736	only_lower
ʉ̃́	4820	
q	4473	
ã́	3492	
ũ	2935	
ú	2512	
l	1876	
h	1375	
ĩ́	1277	
ṍ	1175	
ẽ́	605	only_lower
f	487	
ṹ	404	only_lower
v	263	
z	150	
x	17	only_lower
k	11	only_lower
