cluster	count	casing patterns
a	140057	
n	92758	
u̱	61354	
i	55602	
k	52812	
m	39809	
g	37052	
e	35831	
r	33075	
u	32390	
h	31078	
y	26900	
d	26521	
t	24711	
s	21567	
ɓ	16867	
o	15163	
b	14349	
w	14131	
l	13811	
z	13354	
ɗ	12536	
j	6424	
p	4941	
v	4815	
c	3975	
f	3129	
q	2091	
0	72	
1	67	
2	37	
5	34	
6	25	
3	17	
8	17	
4	16	
7	11	
9	10	
