cluster	count
a	410681
n	271931
g	176208
u	138145
i	132534
t	97875
m	73569
y	65450
p	58843
s	53362
e	52787
r	50650
k	47930
l	46056
d	41422
g̱	20290
b	19356
o	8146
w	7495
w̱	6130
1	2153
2	1123
3	748
4	564
5	462
6	399
c	352
0	349
7	319
8	298
9	277
h	139
f	105
v	86
q	74
z	73
x	16
j	14
