cluster	count	casing patterns
a	159339	
i	131751	
e	109003	
n	90074	
o	86537	
p	73868	
m	70143	
l	65739	
d	61847	
b	58173	
s	52842	
t	44841	
u	37966	
k	37533	
g	34630	
r	26544	
w	25440	
z	14887	
y	13704	
0	257	
1	53	
2	39	
4	36	
5	31	
3	21	
7	15	
6	11	
9	6	
8	4	
