cluster	count
ö	170534
a	123525
ɨ	86517
n	85462
m	72109
u	54408
i	48662
r	46802
b	46486
d	45105
g	45010
l	36574
k	34065
ŋ	31285
w	30856
p	28098
y	21880
o	18627
s	16652
ñ	12797
h	11219
x	9422
e	8690
ä	6941
j	6786
c	2846
t	2757
0	125
4	47
1	34
2	18
5	18
3	17
6	12
7	6
8	6
9	2
