cluster	count
n	183044
a	132920
i	109328
j	85626
ꞌ	84690
u	77845
s	65482
g	61866
i̱	42757
r	42460
h	29956
a̱	24274
e	22028
d	20712
t	19802
c	17708
í	15965
y	15755
o	13012
é	12999
m	12289
e̱	11461
x	10475
á	9141
ú	8248
u̱	7169
ü	7057
l	4523
o̱	4130
ā	3757
q	3064
ī	1442
b	1217
p	1190
ó	1010
ñ	754
f	606
ū	580
ē	490
v	458
z	356
ō	70
k	11
0	7
4	4
1	2
