cluster	count	casing patterns
i	133487	
c	124041	
t	116711	
a	105046	
u	94359	
e	81350	
o	74537	
l	67765	
h	56425	
n	53944	
s	47631	
j	43629	
y	28090	
m	26574	
b	23890	
x	20425	
p	15542	
q	14185	
v	12540	
r	8777	
d	6272	
g	762	
í	632	only_lower
z	568	
á	447	only_lower
f	413	
ó	356	only_lower
é	263	only_lower
ñ	145	only_lower
ú	40	
k	7	only_lower
