cluster	count
a	186569
n	93321
ǝ	72372
t	53913
i	47216
d	44037
s	40866
l	34146
w	30680
r	30331
m	29880
e	22828
y	20577
g	19629
k	18515
ɣ	17536
z	14838
u	14203
š	11525
f	9056
b	7844
o	7070
h	5248
q	4581
ə	4223
â	3517
x	2403
j	1570
ʼ	566
ḍ	343
ă	65
ẓ	49
ô	42
ê	39
î	27
ŋ	20
û	14
ḷ	11
ḳ	10
ṣ	8
0	3
4	2
ṇ	2
ṛ	2
ṭ	2
1	1
