cluster	count	casing patterns
ə	68328	
i	67819	
n	58653	
a	57250	
m	44566	
r	42910	
e	36120	
k	26519	
h	26244	
u	23110	
ɨ	19988	
t	19806	
s	18196	
p	15074	
w	12952	
o	11776	
v	8169	
ɡ	4451	only_lower
f	2671	
l	2231	
j	585	
b	55	
d	50	only_lower
0	20	
1	14	
y	13	
5	8	
6	8	
4	7	
g	7	
9	5	
2	4	
3	2	
7	2	
8	1	
