cluster	count	casing patterns
ی	132776	
ا	91003	
ن	67849	
ر	46542	
د	39231	
ل	35362	
و	33625	
گ	24415	
م	19848	
س	18977	
ب	15465	
ه	15146	
ت	14460	
ز	14285	
ق	12865	
اُ	11513	
لِ	10320	
پ	9072	
ش	8823	
ک	7398	
آ	7323	
غ	7153	
اِ	6964	
چ	5822	
مِ	5514	
خ	5045	
ع	4353	
یَ	4041	
بُ	3798	
بِ	3689	
دِ	3439	
ح	3394	
هِ	3190	
گِ	2614	
رِ	2342	
یِ	2335	
ج	2270	
سِ	2222	
سُ	2072	
ه‌	1957	
گُ	1871	
مّ	1774	
شِ	1666	
دُ	1570	
یُ	1303	
نَ	1262	
کِ	1246	
کَ	1202	
دَ	1130	
شُ	1121	
ف	1116	
ط	1043	
یّ	1021	
مَ	961	
ص	955	
جِ	949	
قُ	847	
نِ	786	
بَ	718	
پِ	696	
شَ	679	
مُ	649	
تِ	574	
چِ	556	
ض	529	
ل‍	497	
لَ	479	
دِّ	449	
زِ	449	
حُ	445	
اَ	431	
تَ	431	
وِ	424	
رَ	391	
تُ	362	
کُ	339	
لّ	329	
حِ	295	
جُ	280	
رُ	268	
یَّ	267	
ظ	255	
لِّ	244	
فِ	231	
چُ	216	
رّ	171	
ی‌	161	
ث	157	
سَ	157	
پَ	157	
ئ	150	
تّ	149	
فَ	137	
هُ	132	
ذ	126	
وَّ	126	
نِّ	109	
زَ	107	
یٰ	107	
حَ	104	
عُ	95	
عِ	91	
ل‌	88	
گَ	82	
چَ	79	
طُ	78	
ت‌	76	
لُ	76	
پُ	76	
خُ	75	
عَ	68	
بَّ	64	
مَّ	63	
صِ	61	
سّ	58	
وّ	58	
دّ	50	
رِّ	42	
نُ	39	
فُ	37	
کّ	36	
جَ	34	
زُ	32	
ع‌	32	
طِ	30	
نّ	29	
قّ	26	
لَّ	26	
س‌	25	
صَ	23	
سِّ	21	
ژ	20	
قِ	18	
ن‌	17	
وَ	16	
غَ	15	
خَ	13	
هَ	13	
گّ	11	
غُ	10	
۱	10	
جّ	9	
صّ	9	
ق‌	9	
بّ	8	
۰	8	
کَّ	7	
۲	7	
ضِ	6	
م‌	5	
وُ	5	
۴	5	
کُّ	4	
ح‌	3	
ذِّ	3	
زّ	3	
گَّ	3	
۳	3	
صُ	2	
قَ	2	
یٰ‌	2	
۷	2	
ثُ	1	
ث‌	1	
ج‌	1	
خِ	1	
دَِ	1	
ذِ	1	
ضَ	1	
طَ	1	
ظِ	1	
فّ	1	
مِّ	1	
ن‍	1	
پ‌	1	
کِّ	1	
۶	1	
۸	1	
۹	1	
