cluster	count	casing patterns
a	188548	
o	185525	
n	180834	
i	179072	
u	147624	
m	144269	
e	131231	
l	124659	
k	90014	
p	72481	
g	49321	
s	47283	
y	36494	
b	34160	
r	32269	
d	28422	
t	17913	
w	10133	
j	5274	
˼	4506	
˻	4505	
á	3724	only_lower
1	2736	
é	2294	only_lower
ú	2272	
ó	1666	
í	1600	only_lower
2	1452	
3	940	
4	708	
5	599	
6	495	
7	430	
8	412	
0	362	
9	340	
h	1	only_lower
v	1	only_lower
