cluster	count
a	268801
n	113256
e	97184
i	91853
u	76999
k	66347
t	58276
r	58070
m	54874
s	51095
d	51049
g	46550
l	41044
h	34867
p	31073
b	30684
y	25331
o	13136
j	10537
c	3779
w	3771
f	386
z	181
0	40
4	20
1	16
3	9
2	8
6	7
5	3
7	1
8	1
9	1
v	1
