cluster	count
a	225723
ʼ	179448
t	148279
i	140821
e	112499
u	109091
l	107693
n	87480
q	67084
x	55669
o	54501
v	52011
h	51166
s	47512
k	42713
b	31886
z	30576
m	29370
c	23075
y	16762
j	14021
p	9267
r	7544
d	1289
f	425
1	353
g	325
0	314
2	171
5	109
4	106
3	95
6	83
9	56
8	53
7	48
á	1
í	1
ó	1
